"","stat"
"AHR",1.97533148536975
"AR",0.760408114019973
"ARID1A",0.657782080373365
"ARID2",-0.23863141394325
"ARNT",2.10094396420976
"ATF3",1.0763090710537
"ATF7",0.652220054625764
"BACH1",1.01055049557314
"BACH2",1.26904448110022
"BCL11A",1.0784853158843
"BCL3",-1.20809877255003
"BCL6",-1.16985966885083
"BHLHE40",-0.785535198690745
"CEBPA",0.429864350898215
"CEBPB",-0.160535222173646
"CEBPG",-2.39588846712714
"CREB1",0.0164874918925571
"CREB3",1.56578424731258
"CREB3L1",0.504748049279756
"CREM",0.945905605691965
"CTCF",0.184033614993027
"CTCFL",-0.199406599289273
"CUX1",2.45766756252162
"E2F1",1.12414951679968
"E2F4",1.74691491973902
"E2F6",-1.41304352339586
"E2F7",-0.573455098968087
"EBF1",1.16667937888044
"EGR1",0.0770682863086245
"ELF1",0.304835760314099
"ELF3",1.45784116270027
"ESR1",-0.800462256443
"ESRRA",0.779660963178511
"ETS1",1.24313360897662
"FOS",-1.72040590027475
"FOXJ2",-0.322753061210116
"FOXK2",1.02663660578846
"FOXO1",-0.545613690177764
"FOXO3",-0.732109606669314
"FOXP1",-0.845014264422517
"FOXP2",-1.2798212609388
"GABPA",1.76286727843932
"GATA2",-0.476819463878715
"GATA3",-1.04193411616533
"GATA6",1.31532044472291
"GFI1B",1.06756468812832
"GRHL2",1.57290901820214
"HBP1",0.757706649749363
"HIF1A",-0.533551126338821
"HMBOX1",-0.186600333826875
"HNF1A",0.245933772959919
"HNF1B",-0.307087227406345
"HNF4A",-0.284367457323513
"HNF4G",0.00982915025615805
"HOXB13",0.338706281833862
"HSF1",-0.846519755388171
"IRF1",0.975727468128452
"IRF2",-0.221003533895295
"IRF3",-1.25376004400109
"IRF4",0.662158104043796
"JUN",-1.2732638047769
"JUNB",0.980958966360579
"KDM5B",0.918274386926802
"KLF1",0.0708420997432026
"KLF13",-0.762945711725687
"KLF5",-0.739807914172431
"KLF6",-0.837618338798458
"KLF9",1.68833532292765
"KMT2A",0.437142414054553
"LYL1",-1.67191880726108
"MAF",0.333178347881872
"MAFB",0.608225450737744
"MAFF",-0.404916602223235
"MAFG",-0.454570994096041
"MAFK",0.408485695425381
"MAX",0.459037941915882
"MAZ",0.661024139779017
"MBD1",-1.48244294303166
"MEF2A",0.399204275728632
"MEF2B",2.11509789955389
"MEF2C",0.371790072969828
"MEIS1",-1.18305627436227
"MEIS2",-1.27084184956856
"MIER1",0.794027260364944
"MNT",-0.724516864382993
"MTA1",2.49363451896442
"MTA2",0.364102791736964
"MXI1",-1.39663633346208
"MYBL2",-2.3869567605231
"MYC",-0.556625600841006
"MYCN",0.226537572898909
"MYOD1",-1.50700858079719
"NANOG",-1.59088148491565
"NEUROD1",-0.715196083064662
"NFATC1",-0.663783382083519
"NFE2",-0.23090636940462
"NFE2L1",2.32282174562236
"NFKB1",-0.0806459853521691
"NFYB",-0.235582113834293
"NONO",2.17488976529487
"NR2C2",-0.297611870453107
"NR2F1",-1.54298553657541
"NR4A1",-0.0508201214571449
"NR5A2",-0.360902214929715
"NRF1",1.61343908936191
"ONECUT1",1.49847193878204
"OTX2",2.09250302652298
"PAX5",2.57211905066839
"PBX2",-0.378155895988044
"PBX3",0.283827208523735
"PDX1",0.975985378036889
"PKNOX1",0.451863730820009
"POU2F2",-0.193957603595326
"POU5F1",-0.0300667709993093
"PPARA",-0.964772162179294
"PRDM1",-0.0495978592572891
"PRDM14",-1.19399627064756
"RARA",-0.0708702917884638
"RBPJ",0.222955949140376
"RELA",-0.600061471474624
"RFX1",-0.460450169302287
"RUNX2",1.49739684105831
"SNAI2",-0.717548158684178
"SOX11",0.824155612813213
"SOX2",0.570778229382832
"SP1",-2.26874306174209
"SP2",-1.11161897278523
"SP3",0.738514807153356
"SP4",1.89911223198502
"SPI1",1.64765257525485
"SREBF1",-0.226994739399168
"SREBF2",-0.254574625901844
"SSRP1",1.46187527261665
"STAT1",-1.33949686777167
"STAT2",-0.191927759703829
"STAT3",0.191082618252544
"TAF1",1.18950161983753
"TBP",-0.450761472526494
"TCF12",1.32615584843923
"TCF25",0.687195032104684
"TCF4",-0.452867450112527
"TCF7",-0.233837766902409
"TEAD1",0.65695023953214
"TEAD2",1.6103393556509
"TEAD4",1.29716748424334
"TFAP2A",-0.117705124826904
"TFDP1",-0.297609049127597
"THAP1",-0.189644964435011
"THAP11",-0.133413832467209
"TP53",0.974452843707124
"TP73",-0.39204576084316
"USF1",-1.33615977829698
"USF2",-0.366735474931959
"WT1",0.474122543075057
"YY1",0.469580882063865
"ZBED1",0.442350276566693
"ZBTB7A",-0.268393989290989
"ZEB1",0.857345096030078
"ZEB2",-0.187209892962163
"ZFX",0.63977846521872
"ZKSCAN1",-1.18814077883619
"ZNF143",-1.68677049100879
"ZNF263",0.100594612760015
"ZNF384",0.707972501730122
"ZNF639",-0.961246361962007
"ZNF740",-0.558108495749165
